Test_Date,Maturity,Base Yield,Mean Reversion,Level Up,Level Down,Twist Up-to-Down,Twist Down-to-Up
2019-01-25,46.0,0.008608255486989222,0.012072841663949212,0.018582985036141766,-0.0013664740621633243,0.006943383241366317,0.010273127732612127
2019-01-25,47.0,0.008668637778076948,0.01213980338773628,0.01865857073082392,-0.0013212951746700268,0.006980957257337869,0.010356318298816027
2019-01-25,48.0,0.008726505923048631,0.012203976828643624,0.018731008783028132,-0.0012779969369308697,0.00701696670194031,0.010436045144156952
2019-01-25,49.0,0.008782013425380384,0.012265532272188734,0.018800491485883877,-0.0012364646351231082,0.0070515071243205645,0.010512519726440203
2019-01-25,50.0,0.008835301608616156,0.012324626481925366,0.018867195848669943,-0.0011965926314376329,0.007084666486786203,0.010585936730446109
2019-02-01,1.0,-0.0018691959886151003,-0.0019786696908803835,-0.0005516146106912384,-0.0031867773665389624,-0.0008814051070712928,-0.0028569868701589078
2019-02-01,2.0,-0.002784570922358222,-0.0023590691401101246,-0.0001365263417551217,-0.005432615502961322,-0.0011036720061782532,-0.004465469838538191
2019-02-01,3.0,-0.0030959409409151433,-0.0022302805902254213,0.0006324925740525114,-0.006824374455882798,-0.0010449746495765858,-0.005146907232253701
2019-02-01,4.0,-0.003007381402525433,-0.0017774857151145564,0.0016039017568664363,-0.0076186645619173024,-0.0008070788497305491,-0.005207683955320317
2019-02-01,5.0,-0.0026626839709645144,-0.0011295959252860142,0.002674738019213847,-0.008000105961142876,-0.00046087336530093413,-0.004864494576628095
2019-02-01,6.0,-0.0021622581395825055,-0.0003752663361749494,0.0037764179971014455,-0.008100934276266456,-5.5150425207066076e-05,-0.004269365853957945
2019-02-01,7.0,-0.0015754157610131682,0.00042550548013532154,0.004864517992566184,-0.008015349514592521,0.000377033484695044,-0.0035278650067213802
2019-02-01,8.0,-0.0009492811815861979,0.0012330001643978807,0.005911442374653931,-0.0078100047378263275,0.0008137614316575908,-0.0027123237948299865
2019-02-01,9.0,-0.0003152382559202669,0.0020217411658191194,0.006901185702991683,-0.007531662214832216,0.0012409447448197696,-0.001871421256660303
2019-02-01,10.0,0.0003064180123954145,0.002776162902463959,0.007825608985986799,-0.00721277296119597,0.0016499457259852672,-0.0010371097011944383
2019-02-01,11.0,0.0009031363556626065,0.0034875146219299994,0.008681808040561883,-0.00687553532923667,0.002035877962186171,-0.00022960525086095844
2019-02-01,12.0,0.0014677131404351904,0.004151658549581745,0.009470267137074915,-0.0065348408562045344,0.002396397117273058,0.0005390291635973225
2019-02-01,13.0,0.0019965841201322783,0.004767513533110763,0.01019357528040761,-0.006200407040143054,0.002730845827144441,0.0012623224131201156
2019-02-01,14.0,0.002488613516021615,0.005335963172087893,0.010855543891477417,-0.005878316859434187,0.003039653463160141,0.0019375735688830888
2019-02-01,15.0,0.002944241635648006,0.005859096971524232,0.011460609405140557,-0.005572126133844544,0.003323918681977051,0.0025645645893189605
2019-02-01,16.0,0.003364890094577022,0.0063396892407489615,0.012013436862656433,-0.005283656673502389,0.0035851225101279976,0.0031446576790260467
2019-02-01,17.0,0.0037525513792651265,0.0067808468457568796,0.01251866423010698,-0.005013561471576727,0.0038249341749531612,0.0036801685835770918
