Test_Date,Maturity,Base Yield,Level Up,Level Down,Mean Reversion,Twist Up-to-Down,Twist Down-to-Up
2020-11-13,7.0,-0.0008135963627012854,0.0031623730963910024,-0.004789565820811914,-0.00022663356337782048,7.375273418031014e-05,-0.001700945459125247
2020-11-13,8.0,-0.0005434170985274545,0.003993669657136545,-0.005080503853165386,0.00019139010320379235,0.000275600191900649,-0.0013624343884924839
2020-11-13,9.0,-0.00026027059138367115,0.0048106708637953854,-0.005331212045484146,0.0006199170519201047,0.00047311457943388646,-0.0009936557616513353
2020-11-13,10.0,2.8539681548478413e-05,0.0056050620332308565,-0.0055479826691177125,0.0010501445656381225,0.0006645021871549694,-0.0006074228235170009
2020-11-13,11.0,0.00031752826998232564,0.006371123722916039,-0.005736067181958515,0.0014755538523596456,0.0008485517618774807,-0.00021349522137126264
2020-11-13,12.0,0.0006026421207718791,0.007105137814460205,-0.005899853571975644,0.0018914179309390544,0.0010244997237367492,0.00018078451832792553
2020-11-13,13.0,0.0008809517737082828,0.007804916500069314,-0.006043012951758686,0.0022944083646558866,0.0011919234202333318,0.0005699801276770611
2020-11-13,14.0,0.001150404550397388,0.008469429896563963,-0.006168620794916535,0.0026822816617739775,0.001350656862901367,0.0009501522383492667
2020-11-13,15.0,0.0014096277158994752,0.009098512685451698,-0.006279257252838177,0.003053629811798908,0.001500724463634473,0.0013185309685912472
2020-11-13,16.0,0.0016577718785935058,0.009692633965385777,-0.006377090207423941,0.003407682389716893,0.0016422891557967834,0.0016732546017839134
2020-11-13,17.0,0.001894386749573096,0.010252717571032965,-0.006463944071146921,0.003744150066286256,0.001775611988162451,0.002013161511348782
2020-11-13,18.0,0.0021193228898652716,0.010780002596300076,-0.006541356815848665,0.00406310131391785,0.001901020848510404,0.00233762493157319
2020-11-13,19.0,0.002332654296406833,0.011275935869034859,-0.006610627275537406,0.0043648656803372266,0.0020188864337298273,0.0026464221594146853
2020-11-13,20.0,0.002534617669261552,0.011742089748618456,-0.006672854409450313,0.004649958284828948,0.0021296039550118273,0.0029396313838143673
2020-11-13,21.0,0.0027255650066599912,0.012180099930111599,-0.006728969916184768,0.004919021230760823,0.002233579366773819,0.003217550646822387
2020-11-13,22.0,0.0029059268253825987,0.012591618997617848,-0.006779765346282107,0.005172778468956363,0.002331219150155217,0.003480634500861557
2020-11-13,23.0,0.0030761838314377066,0.012978282323644619,-0.006825914660230414,0.00541200132684061,0.002422922877080458,0.003729444786026326
